id,default_code,product_desc,location_name,serial_num,cost,quantity,categ
2924,1001569-001,SYS:CMP:ELC:CBL:IEC:US:MAINS,D10,1001569-001-0000000004,6.010400000000001,4.0,Raw Materials
3833,1006122-001,SEN:CMP:MEC:GOKU6:CONDUIT:FIBRE:ORG,B3,1006122-001-0000000007,0.0039000000000000003,7.0,Raw Materials
9891,1009894-001,CMP:FAS:MEC:SP25:DOUBLE_PASS_PRISM (copy),H1,1009894-001-0000000006,985.2346,1.0,Raw Materials
9891,1009894-001,CMP:FAS:MEC:SP25:DOUBLE_PASS_PRISM (copy),H1,1009894-001-0000000007,985.2346,1.0,Raw Materials
9891,1009894-001,CMP:FAS:MEC:SP25:DOUBLE_PASS_PRISM (copy),H1,1009894-001-0000000008,985.2346,1.0,Raw Materials
3906,1003939-004,SEN:CMP:MEC:NAT:GOKU5:WINDOW,WIP,1003939-004-0000000131,46.5992,1.0,Raw Materials
3906,1003939-004,SEN:CMP:MEC:NAT:GOKU5:WINDOW,WIP,1003939-004-0000000138,46.5992,1.0,Raw Materials
9891,1009894-001,CMP:FAS:MEC:SP25:DOUBLE_PASS_PRISM (copy),H1,1009894-001-0000000009,985.2346,1.0,Raw Materials
9891,1009894-001,CMP:FAS:MEC:SP25:DOUBLE_PASS_PRISM (copy),H1,1009894-001-0000000010,985.2346,1.0,Raw Materials
9891,1009894-001,CMP:FAS:MEC:SP25:DOUBLE_PASS_PRISM (copy),H1,1009894-001-0000000011,985.2346,1.0,Raw Materials
9891,1009894-001,CMP:FAS:MEC:SP25:DOUBLE_PASS_PRISM (copy),H1,1009894-001-0000000012,985.2346,1.0,Raw Materials
9891,1009894-001,CMP:FAS:MEC:SP25:DOUBLE_PASS_PRISM (copy),H1,1009894-001-0000000013,985.2346,1.0,Raw Materials
9502,1009457-002,CMP:SAS:MEC:SP25:AXIAL_MAGNET_SPACER (copy),H3,1009457-002-0000000001,11.200000000000001,2.0,Raw Materials
9894,1009897-001,CMP:FAS:MEC:SP25:BOX_4CH (copy),H1,1009897-001-0000000008,125.93220000000001,1.0,Raw Materials
9894,1009897-001,CMP:FAS:MEC:SP25:BOX_4CH (copy),H1,1009897-001-0000000009,125.93220000000001,1.0,Raw Materials
9894,1009897-001,CMP:FAS:MEC:SP25:BOX_4CH (copy),H1,1009897-001-0000000010,125.93220000000001,1.0,Raw Materials
9894,1009897-001,CMP:FAS:MEC:SP25:BOX_4CH (copy),H1,1009897-001-0000000011,125.93220000000001,1.0,Raw Materials
9894,1009897-001,CMP:FAS:MEC:SP25:BOX_4CH (copy),H1,1009897-001-0000000012,125.93220000000001,1.0,Raw Materials
8244,1008244-001,ASY:SEN:BLU:GOKU:GOKU5 (copy),Finished Goods,1008244-001-0000000094,13194.5367,1.0,WIP
9076,1007729-003,ASY:CBL:GOKU5:12M (copy),WIP,1007729-003-0000000012,480.20000000000005,2.0,Raw Materials
3939,1005047-001,SEN:CMP:MEC:PLA:BLK:GOKU:GLAND:Y:SPLITTER:M16,WIP,1005047-001-0000000007,27.1309,2.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),WIP,1008362-001-0000000050,908.0,1.0,Raw Materials
3906,1003939-004,SEN:CMP:MEC:NAT:GOKU5:WINDOW,A1,1003939-004-0000000131,46.5992,-1.0,Raw Materials
9894,1009897-001,CMP:FAS:MEC:SP25:BOX_4CH (copy),H1,1009897-001-0000000013,125.93220000000001,1.0,Raw Materials
8569,1008143-004,CMP:MEC:ENG:DIAMOND:ENGINE_TUBE:FLEX (copy),Input,1008143-004-0000000003,678.9028000000001,1.0,Raw Materials
8569,1008143-004,CMP:MEC:ENG:DIAMOND:ENGINE_TUBE:FLEX (copy),Input,1008143-004-0000000004,678.9028000000001,1.0,Raw Materials
3818,1001382-005,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,Finished Goods,1001382-005-0000000656,799.8976,1.0,WIP
3947,1003898-003,SEN:CMP:OPT:BLK:GOKU5:DIRECTIVITY:PATCH,WIP,1003898-003-0000000006,32.8022,1.0,Raw Materials
9894,1009897-001,CMP:FAS:MEC:SP25:BOX_4CH (copy),H1,1009897-001-0000000014,125.93220000000001,1.0,Raw Materials
3818,1001382-005,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,Finished Goods,1001382-005-0000000655,799.8976,1.0,WIP
9894,1009897-001,CMP:FAS:MEC:SP25:BOX_4CH (copy),H1,1009897-001-0000000015,125.93220000000001,1.0,Raw Materials
7026,1002345-006,ENG:ADAPT:AL:NATURAL:ANGIE2:LASER_CLAMP (copy),D2,1002345-006-0000000012,43.3273,19.0,Raw Materials
3941,1001356-002,SEN:CMP:MEC:GOKU:CLAMP:SPINNING:GRATING,WIP,1001356-002-0000000009,44.3159,1.0,Raw Materials
3867,1005764-001,SEN:CMP:MEC:GOKU:TRANSCEIVER:SHIELD,WIP,1005764-001-0000000010,27.8531,1.0,Raw Materials
4014,1006121-001,SEN:CMP:MEC:GOKU6:PRISM2:BRACKET,WIP,1006121-001-0000000007,213.4751,1.0,Raw Materials
8967,1007727-005,CMP:MEC:DIAMOND:CLAMP:CABLE:ELECTRICAL:LHS (copy),E6,1007727-005-0000000001,7.0,9.0,Raw Materials
3833,1006122-001,SEN:CMP:MEC:GOKU6:CONDUIT:FIBRE:ORG,WIP,1006122-001-0000000007,0.0039000000000000003,1.0,Raw Materials
3943,1001369-004,SEN:CMP:MEC:WHT:GOKU:CLAMP:PRISM1,WIP,1001369-004-0000000045,93.5887,1.0,Raw Materials
7301,1003967-004,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT (copy),A1,1003967-004-0000000013,1182.1695,1.0,Raw Materials
3902,1004077-001,SEN:CMP:MEC:NAT:GOKU5:GRATING:CLAMP,WIP,1004077-001-0000000010,47.980900000000005,2.0,Raw Materials
4092,1006350-001,SENS:MEC:CMP:INVAR:GOKU:COAXIAL_SLED,A4,1006350-001-0000000013,189.246,6.0,Raw Materials
4091,1006351-001,SENS:MEC:CMP:GOKU:COAXIAL_SLED_LID,A4,1006351-001-0000000009,28.523100000000003,15.0,Raw Materials
3836,1003748-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:SHIM:30DEG,A9,1003748-001-0000000016,64.57820000000001,9.0,Raw Materials
3835,1003753-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:END:SHIM:15DEG,A9,1003753-001-0000000012,38.8071,20.0,Raw Materials
3839,1003752-002,SEN:CMP:MEC:BLK:GOKU:COAX:SHIM:SHORT:LEFT:7MM:15DEG,A9,1003752-002-0000000013,49.1058,20.0,Raw Materials
7301,1003967-004,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT (copy),WIP,1003967-004-0000000007,1182.1695,2.0,Raw Materials
3906,1003939-004,SEN:CMP:MEC:NAT:GOKU5:WINDOW,A1,1003939-004-0000000138,46.5992,-1.0,Raw Materials
7301,1003967-004,SEN:CMP:MEC:BLU:GOKU5:HOUSING:FRONT (copy),WIP,1003967-004-0000000012,1182.1695,-1.0,Raw Materials
3837,1003751-001,SEN:CMP:MEC:BLK:GOKU:COAX:SHIM:LONG:RIGHT:7MM:15DEG,A9,1003751-001-0000000013,49.367000000000004,19.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001154,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001155,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001156,588.6787,1.0,Raw Materials
3461,1001110-001,ENG:CMP:PHO:LASER:LUMENTUM:ILMZ1:21142228,D4,1001110-001-0000001257,588.6787,1.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),Input,1008362-001-0000000044,908.0,1.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),Input,1008362-001-0000000045,908.0,1.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),Input,1008362-001-0000000046,908.0,1.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),Input,1008362-001-0000000047,908.0,1.0,Raw Materials
2999,1001551-001,CMP:MEC:GOKU:MOTOR:HALL:EFFECT,A3,1001551-001-0000000006,0.8300000000000001,313.0,Raw Materials
2765,1001549-002,ASY:CBL:GOHAN,A3,1001549-002-0000000024,22.305500000000002,6.0,Raw Materials
8341,1008341-001,CMP:MEC:WB:PANEL:MOUNT:4CH:OPT:CONNECTOR (copy),Input,1008341-001-0000000007,828.0,1.0,Raw Materials
9911,1009356-003,CMP:SAS:MEC:SP25:STATOR (copy),Finished Goods,1009356-003-0000000009,130.0,1.0,Raw Materials
7701,1007701-001,ASY:SYS:HYLA:MODULE:TRANSCIEVER_MOTOR (copy),Unbuild,1007701-001-0000000062,4917.2441,1.0,WIP
9071,1007722-002,ENG:CMP:ASY:CBL:DIAMOND:2CH (copy),B8,1007722-002-0000000004,996.25,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),H3,1009599-002-0000000026,322.0,1.0,Raw Materials
9486,1009357-003,CMP:SAS:MEC:SP25:ROTOR (copy),H5,1009357-003-0000000002,50.400000000000006,10.0,Raw Materials
9911,1009356-003,CMP:SAS:MEC:SP25:STATOR (copy),Finished Goods,1009356-003-0000000010,130.0,1.0,Raw Materials
9486,1009357-003,CMP:SAS:MEC:SP25:ROTOR (copy),H5,1009357-003-0000000001,50.400000000000006,9.0,Raw Materials
7275,1007275-001,SEN:CMP:ASY:GOKU6:TRANSCEIVER_SLED (copy),Finished Goods,1007275-001-0000000022,3189.9029,1.0,WIP
7184,1001338-006,SEN:CMP:OPT:SIL:GOKU:LENS (copy),WIP,1001338-006-0000000113,481.91240000000005,1.0,Raw Materials
3994,1001344-003,SEN:CMP:OPT:SIL:GOKU:RETROREFLECTOR:38MM,WIP,1001344-003-0000000067,419.61600000000004,1.0,Raw Materials
8630,1007717-003,CMP:MEC:HYLA:BASE_PLATE (copy),Unbuild,1007717-003-0000000021,168.1922,1.0,Raw Materials
3972,1003735-001,SEN:CMP:OPT:GOKU:FIBRE:ARRAY:LC:PBS,WIP,1003735-001-0000000312,182.0215,1.0,Raw Materials
7314,1006347-003,SEN:CMP:MEC:INV:GOKU:SUBSTRUCTURE:LOWER_SLED (copy),WIP,1006347-003-0000000092,721.2371,1.0,Raw Materials
3001,1001383-009,CMP:MEC:GOKU:MOTOR:MAGNET:RING,A3,1001383-009-0000000024,52.7933,11.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000123,56.5534,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000124,56.5534,1.0,Raw Materials
3000,1001379-005,CMP:MEC:GOKU:MOTOR:MAGNET:BACK:PLATE,A3,1001379-005-0000000016,31.2144,15.0,Raw Materials
9870,1009873-001,CMP:ELC:CAP_0402_100P_100V_5%_C0G/NP0 (copy),Stock,1009873-001-0000000001,12.346,28.0,Raw Materials
10462,1010465-001,CMP:ELC:FB_14A_0R0006_39R_3.1X2.9X2.41 (copy),Stock,1010465-001-0000000001,6.2118,105.0,Raw Materials
7702,1007702-001,ASY:SYS:HYLA:MODULE:BASE_PLATE (copy),Quarantine Stock,1007702-001-0000000060,1676.8227000000002,1.0,WIP
7702,1007702-001,ASY:SYS:HYLA:MODULE:BASE_PLATE (copy),Quarantine Stock,1007702-001-0000000062,1676.8227000000002,1.0,WIP
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000113,56.5534,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000114,56.5534,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000115,56.5534,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000116,56.5534,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000117,56.5534,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000118,56.5534,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000119,56.5534,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000120,56.5534,1.0,Raw Materials
9603,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),H3,1009606-001-0000000012,86.4,1.0,Raw Materials
9603,1009606-001,CMP:FAS:OPT:SP25:PRISM-B (copy),H3,1009606-001-0000000013,86.4,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000121,56.5534,1.0,Raw Materials
7270,1004839-003,ASY:PCA:HUMUHUMUNUKUNUKUAPUA'A:RIGID:GREEN (copy),D3,1004839-003-0000000122,56.5534,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000026,693.0,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000029,693.0,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000030,693.0,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000031,693.0,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000032,693.0,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000033,693.0,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000034,693.0,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000035,693.0,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000038,693.0,1.0,Raw Materials
9369,1009372-001,CMP:FAS:OPT:SP25:GRATING_1000LPMM_60.6X9.3MM,H3,1009372-001-0000000039,693.0,1.0,Raw Materials
9911,1009356-003,CMP:SAS:MEC:SP25:STATOR (copy),Finished Goods,1009356-003-0000000011,130.0,1.0,Raw Materials
7035,1001147-035,ENG:ASY:PCA:FORTUNA:LUMBERING (copy),D3,1001147-035-0000000488,2145.1626,1.0,Raw Materials
7035,1001147-035,ENG:ASY:PCA:FORTUNA:LUMBERING (copy),D3,1001147-035-0000000493,2145.1626,1.0,Raw Materials
7035,1001147-035,ENG:ASY:PCA:FORTUNA:LUMBERING (copy),D3,1001147-035-0000000494,2145.1626,1.0,Raw Materials
7035,1001147-035,ENG:ASY:PCA:FORTUNA:LUMBERING (copy),D3,1001147-035-0000000495,2145.1626,1.0,Raw Materials
9911,1009356-003,CMP:SAS:MEC:SP25:STATOR (copy),Finished Goods,1009356-003-0000000012,130.0,1.0,Raw Materials
10470,1010473-001,CMP:ELC:IC_MCT8316ZT-Q1 (copy),Stock,1010473-001-0000000001,9.1704,55.0,Raw Materials
10459,1010462-001,CMP:ELC:DIODE_LED_2V_RED_0402 (copy),Stock,1010462-001-0000000001,1.7691000000000001,110.0,Raw Materials
10477,1010480-001,CMP:ELC:IND_2U2H_1.1A_0R270_0806 (copy),Stock,1010480-001-0000000001,2.0433,105.0,Raw Materials
9649,1009652-001,CMP:ELC:NILE:CAP_10P_100V_5%_C0G/NP0_0402 (copy),Stock,1009652-001-0000000001,0.058,1480.0,Raw Materials
9071,1007722-002,ENG:CMP:ASY:CBL:DIAMOND:2CH (copy),Baraja Pty Ltd: Subcontracting Location,1007722-002-0000000005,996.25,-2.0,Raw Materials
9870,1009873-001,CMP:ELC:CAP_0402_100P_100V_5%_C0G/NP0 (copy),Stock,1009873-001-0000000002,12.346,80.0,Raw Materials
10456,1010459-001,CMP:ELC:CON_52X2_FX23-100S-0.5SH (copy),Stock,1010459-001-0000000001,11.350000000000001,10.0,Raw Materials
10453,1010456-001,CMP:ELC:CON_4X1_1755752 (copy),Stock,1010456-001-0000000001,1.4535,109.0,Raw Materials
10450,1010453-001,CMP:ELC:CAP_47U_35V_20%_POL_APE_6.3X8MM (copy),Stock,1010453-001-0000000001,3.2443,259.0,Raw Materials
10463,1010466-001,CMP:ELC:FET-N_NTMFS0D5N03CT1G (copy),Stock,1010466-001-0000000001,0.6554,250.0,Raw Materials
9655,1009658-001,CMP:ELC:NILE:CAP_33N_50V_10%_X7R_0402 (copy),Stock,1009658-001-0000000001,0.4418,550.0,Raw Materials
9651,1009654-001,CMP:ELC:NILE:CAP_10U_25V_10%_X7R_1206 (copy),Stock,1009654-001-0000000001,0.14020000000000002,1000.0,Raw Materials
10473,1010476-001,CMP:ELC:IC_TCA9517DGKRQ1 (copy),Stock,1010476-001-0000000001,3.3007,55.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),Quarantine Stock,1008362-001-0000000034,908.0,1.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),Input,1008362-001-0000000055,908.0,1.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),E4,1008362-001-0000000051,908.0,1.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),Input,1008362-001-0000000052,908.0,1.0,Raw Materials
8362,1008362-001,CMP:MEC:WB:CABLESIDE:4CH:OPT:CONNECTOR (copy),Input,1008362-001-0000000053,908.0,1.0,Raw Materials
3818,1001382-005,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,Finished Goods,1001382-005-0000000663,799.8976,1.0,WIP
3839,1003752-002,SEN:CMP:MEC:BLK:GOKU:COAX:SHIM:SHORT:LEFT:7MM:15DEG,WIP,1003752-002-0000000013,49.1058,2.0,Raw Materials
8244,1008244-001,ASY:SEN:BLU:GOKU:GOKU5 (copy),WIP,1008244-001-0000000091,13194.5367,1.0,WIP
8244,1008244-001,ASY:SEN:BLU:GOKU:GOKU5 (copy),WIP,1008244-001-0000000096,13194.5367,1.0,WIP
8206,1008206-001,ASY:ENG:DIAMOND (copy),WIP,1008206-001-0000000477,13565.2075,1.0,WIP
3837,1003751-001,SEN:CMP:MEC:BLK:GOKU:COAX:SHIM:LONG:RIGHT:7MM:15DEG,WIP,1003751-001-0000000013,49.367000000000004,2.0,Raw Materials
4038,1006348-001,SENS:ADAPT:GOKU:COAX:ALIGNMENT_BRACKET,WIP,1006348-001-0000000006,52.8134,2.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000001,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000002,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000003,195.0,1.0,Raw Materials
3032,1006368-001,CMP:MEC:NAT:SPRING:COMPRESSION:23.5MM:OD3.7MM:D0.5,WIP,1006368-001-0000000001,1.1475,2.0,Raw Materials
3963,1003742-002,SEN:CMP:OPT:GOKU:CYRSTAL:YVO4:7MM:15DEG:ARC,WIP,1003742-002-0000000024,116.6751,4.0,Raw Materials
3032,1006368-001,CMP:MEC:NAT:SPRING:COMPRESSION:23.5MM:OD3.7MM:D0.5,C8,1006368-001-0000000001,1.1475,57.0,Raw Materials
3035,1004964-001,CMP:MEC:ORING:BS_1806:1.07MM:1.27MM:SILICON:002,WIP,1004964-001-0000000003,0.12190000000000001,4.0,Raw Materials
3940,1005732-001,SEN:CMP:MEC:SPRING:PLUNGER:M4:9.8MM,WIP,1005732-001-0000000006,8.146,4.0,Raw Materials
3818,1001382-005,SEN:CMP:ASY:GOKU:HOLLOW:MOTOR,Finished Goods,1001382-005-0000000661,799.8976,1.0,WIP
7184,1001338-006,SEN:CMP:OPT:SIL:GOKU:LENS (copy),WIP,1001338-006-0000000114,481.91240000000005,1.0,Raw Materials
3994,1001344-003,SEN:CMP:OPT:SIL:GOKU:RETROREFLECTOR:38MM,WIP,1001344-003-0000000068,419.61600000000004,1.0,Raw Materials
3972,1003735-001,SEN:CMP:OPT:GOKU:FIBRE:ARRAY:LC:PBS,WIP,1003735-001-0000000313,182.0215,1.0,Raw Materials
7314,1006347-003,SEN:CMP:MEC:INV:GOKU:SUBSTRUCTURE:LOWER_SLED (copy),WIP,1006347-003-0000000093,721.2371,1.0,Raw Materials
3945,1001367-002,SEN:CMP:MEC:WHT:GOKU:CLAMP:RETROREFLECTOR,WIP,1001367-002-0000000049,19.9435,2.0,Raw Materials
3912,1001324-006,SEN:CMP:MEC:NAT:GOKU:CLAMP:LENS,WIP,1001324-006-0000000050,89.3814,2.0,Raw Materials
4092,1006350-001,SENS:MEC:CMP:INVAR:GOKU:COAXIAL_SLED,WIP,1006350-001-0000000013,189.246,2.0,Raw Materials
4091,1006351-001,SENS:MEC:CMP:GOKU:COAXIAL_SLED_LID,WIP,1006351-001-0000000009,28.523100000000003,2.0,Raw Materials
3955,1001343-003,SEN:CMP:OPT:CRYSTAL:HALFWAVE:PLATE:7MM:ARC,WIP,1001343-003-0000000024,67.34230000000001,2.0,Raw Materials
3954,1001078-003,SEN:CMP:OPT:CRYSTAL:FARADAY:ROTATOR:7MM:ARC,WIP,1001078-003-0000000022,443.57210000000003,2.0,Raw Materials
3834,1003798-001,SEN:CMP:MEC:BLK:GOKU:COAX:COMPRESSION:SCREW,WIP,1003798-001-0000000018,55.9705,2.0,Raw Materials
3836,1003748-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:SHIM:30DEG,WIP,1003748-001-0000000016,64.57820000000001,2.0,Raw Materials
3835,1003753-001,SEN:CMP:MEC:BLK:GOKU:COAX:CRYSTAL:END:SHIM:15DEG,WIP,1003753-001-0000000012,38.8071,2.0,Raw Materials
3792,1000925-001,SCW:HEX:CAP:ISO4762:SS:M2:8MM,WIP,1000925-001-0000000002,0.23600000000000002,10.0,Raw Materials
3867,1005764-001,SEN:CMP:MEC:GOKU:TRANSCEIVER:SHIELD,A9,1005764-001-0000000010,27.8531,29.0,Raw Materials
3902,1004077-001,SEN:CMP:MEC:NAT:GOKU5:GRATING:CLAMP,A9,1004077-001-0000000010,47.980900000000005,5.0,Raw Materials
7473,1003716-003,SEN:CMP:OPT:SIL:GOKU:PRISM:9.89DEG,A2,1003716-003-0000000077,471.71200000000005,1.0,Raw Materials
3813,1003859-002,SEN:CMP:ASY:GOKU5:CABLE,A2,1003859-002-0000000015,99.235,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000004,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000005,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000006,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000007,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000008,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000009,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000010,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000013,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000017,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000018,195.0,1.0,Raw Materials
9447,1009450-001,CMP:FAS:OPT:SP25:EPRISM2-S,H3,1009450-001-0000000019,195.0,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000187,268.2074,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000188,268.2074,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000189,268.2074,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000190,268.2074,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000191,268.2074,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000192,268.2074,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000193,268.2074,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000194,268.2074,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000195,268.2074,1.0,Raw Materials
3882,1003744-002,SEN:CMP:MEC:INV:GOKU:CRYSTAL:TUBE,A10,1003744-002-0000000196,268.2074,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),H3,1009599-002-0000000004,322.0,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),H3,1009599-002-0000000005,322.0,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),H3,1009599-002-0000000006,322.0,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),H3,1009599-002-0000000007,322.0,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),H3,1009599-002-0000000008,322.0,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),H3,1009599-002-0000000009,322.0,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),H3,1009599-002-0000000010,322.0,1.0,Raw Materials
9819,1009599-002,CMP:FAS:OPT:SP25:NDLENS (copy),H3,1009599-002-0000000011,322.0,1.0,Raw Materials
